prod_id,country,list_price,prod_desc,prod_long_desc,theme_name,ages,piece_count,set_name,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
60182,FI,36.539,blah,blahblah,City,5-12,344,Pickup & Caravan,7.0,5.0,Easy,5.0,5.0
60183,FI,36.539,blah,blahblah,City,5-12,310,Heavy Cargo Transport,7.0,4.4,Easy,4.7,4.7
60180,FI,30.439,blah,blahblah,City,6-12,192,Monster Truck,4.0,5.0,Average,5.0,5.0
60150,FI,30.439,blah,blahblah,City,5-12,249,Pizza Van,35.0,4.6,Easy,4.9,4.8
60107,FI,30.439,blah,blahblah,City,5-12,214,Fire Ladder Truck,11.0,4.5,Easy,4.5,4.1
7895,FI,30.439,blah,blahblah,City,5-12,8,Switching Tracks,47.0,4.2,Very Easy,4.1,3.6
60148,FI,30.439,blah,blahblah,City,5-12,239,ATV Race Team,12.0,4.7,Easy,4.8,4.6
60137,FI,30.439,blah,blahblah,City,5-12,144,Tow Truck Trouble,8.0,4.4,Easy,4.3,4.0
60181,FI,30.439,blah,blahblah,City,5-12,174,Forest Tractor,7.0,4.3,Easy,4.4,4.2
60179,FI,30.439,blah,blahblah,City,5-12,190,Ambulance Helicopter,6.0,4.2,Easy,3.8,4.7
10751,FI,30.439,blah,blahblah,Juniors,4-7,115,Mountain Police Chase,,,nan,,
60164,FI,30.439,blah,blahblah,City,5-12,141,Sea Rescue Plane,3.0,4.3,Easy,4.3,4.7
60158,FI,30.439,blah,blahblah,City,6-12,201,Jungle Cargo Helicopter,5.0,4.3,Average,4.4,3.8
7499,FI,24.339,blah,blahblah,City,5-12,24,Flexible and Straight Tracks,89.0,2.9,Easy,2.5,2.2
60185,FI,21.899,blah,blahblah,City,5-12,127,Mining Power Splitter,1.0,5.0,Easy,5.0,5.0
60176,FI,21.899,blah,blahblah,City,5-12,126,Wild River Escape,1.0,5.0,Easy,5.0,4.0
60157,FI,15.799,blah,blahblah,City,5-12,88,Jungle Starter Set,12.0,4.5,Easy,4.9,4.6
60163,FI,15.799,blah,blahblah,City,5-12,76,Coast Guard Starter Set,4.0,4.8,Very Easy,5.0,4.5
7280,FI,15.799,blah,blahblah,City,5-12,2,Straight & Crossroad Plates,85.0,4.1,Very Easy,3.5,2.3
10750,FI,15.799,blah,blahblah,Juniors,4-7,73,Road Repair Truck,,,nan,,
7281,FI,15.799,blah,blahblah,City,5-12,2,T-Junction & Curved Road Plates,40.0,4.1,Very Easy,3.9,2.8
60171,FI,15.799,blah,blahblah,City,5-12,88,Mountain Fugitives,2.0,,nan,5.0,
60184,FI,15.799,blah,blahblah,City,5-12,82,Mining Team,2.0,4.5,Very Easy,5.0,4.0
60178,FI,15.799,blah,blahblah,City,5-12,78,Speed Record Car,1.0,4.0,Easy,5.0,4.0
60170,FI,7.258999999999999,blah,blahblah,City,5-12,37,Off-Road Chase,2.0,4.5,Very Easy,4.5,5.0
60156,FI,7.258999999999999,blah,blahblah,City,5-12,53,Jungle Buggy,5.0,3.8,Easy,3.6,4.2
10704,FI,48.739,blah,blahblah,Classic,4-99,900,Creative Box,2.0,3.5,nan,4.5,4.5
10696,FI,42.639,blah,blahblah,Classic,4-99,484,LEGO® Medium Creative Brick Box,11.0,4.6,Easy,4.6,4.7
10703,FI,36.539,blah,blahblah,Classic,4-99,502,Creative Builder Box,2.0,5.0,Average,4.0,4.0
10715,FI,36.539,blah,blahblah,Classic,4-99,442,Bricks on a Roll,,,nan,,
10713,FI,30.439,blah,blahblah,Classic,4-99,213,Creative Suitcase,2.0,5.0,Very Easy,5.0,5.0
10693,FI,30.439,blah,blahblah,Classic,4-99,303,LEGO® Creative Supplement,8.0,4.8,Easy,4.9,4.9
10701,FI,21.899,blah,blahblah,Classic,4-99,1,Gray Baseplate,24.0,4.3,Very Easy,4.1,3.5
10692,FI,21.899,blah,blahblah,Classic,4-99,221,LEGO® Creative Bricks,7.0,4.3,Easy,4.1,4.3
10700,FI,12.139,blah,blahblah,Classic,4-99,1,Green Baseplate,46.0,3.2,Very Easy,2.6,2.5
10714,FI,12.139,blah,blahblah,Classic,4-99,1,Blue Baseplate,6.0,4.7,Very Easy,4.7,4.3
10706,FI,6.039,blah,blahblah,Classic,4-99,78,Blue Creativity Box,8.0,4.6,Very Easy,4.8,5.0
10708,FI,6.039,blah,blahblah,Classic,4-99,66,Green Creativity Box,5.0,4.5,Easy,4.8,4.5
10707,FI,6.039,blah,blahblah,Classic,4-99,55,Red Creativity Box,4.0,4.3,Average,4.5,4.3
10709,FI,6.039,blah,blahblah,Classic,4-99,60,Orange Creativity Box,3.0,2.7,Easy,4.7,5.0
630,FI,3.599,blah,blahblah,Classic,4+,1,Brick Separator,180.0,4.0,Very Easy,4.8,4.6
10698,FI,67.039,blah,blahblah,Classic,4-99,790,LEGO® Large Creative Brick Box,4.0,5.0,Easy,5.0,5.0
31069,FI,91.439,blah,blahblah,Creator 3-in-1,8-12,728,Modular Family Villa,11.0,3.2,Average,3.4,3.2
31052,FI,91.439,blah,blahblah,Creator 3-in-1,9-14,792,Vacation Getaways,23.0,4.7,Average,4.9,4.3
31070,FI,73.139,blah,blahblah,Creator 3-in-1,9-12,670,Turbo Track Racer,14.0,4.2,Average,4.5,4.3
31081,FI,60.93899999999999,blah,blahblah,Creator 3-in-1,8-12,422,Modular Skate House,4.0,4.0,Average,4.8,4.3
31068,FI,48.739,blah,blahblah,Creator 3-in-1,8-12,386,Modular Modern Home,10.0,3.2,Average,3.8,3.9
31079,FI,42.639,blah,blahblah,Creator 3-in-1,8-12,379,Sunshine Surfer Van,5.0,4.0,Easy,4.4,4.2
31080,FI,42.639,blah,blahblah,Creator 3-in-1,7-12,374,Modular Winter Vacation,2.0,4.0,Easy,3.5,4.0
31066,FI,42.639,blah,blahblah,Creator 3-in-1,7-12,285,Space Shuttle Explorer,12.0,4.3,Easy,4.2,4.4
31067,FI,36.539,blah,blahblah,Creator 3-in-1,7-12,356,Modular Poolside Holiday,8.0,4.0,Average,4.6,4.9
31076,FI,30.439,blah,blahblah,Creator 3-in-1,7-12,200,Daredevil Stunt Plane,1.0,5.0,Average,5.0,5.0
31075,FI,30.439,blah,blahblah,Creator 3-in-1,7-12,225,Outback Adventures,1.0,5.0,Easy,4.0,4.0
31074,FI,30.439,blah,blahblah,Creator 3-in-1,7-12,241,Rocket Rally Car,2.0,4.5,Easy,5.0,5.0
31062,FI,24.339,blah,blahblah,Creator 3-in-1,7-12,205,Robo Explorer,9.0,4.5,Average,4.8,4.3
31058,FI,21.899,blah,blahblah,Creator 3-in-1,7-12,174,Mighty Dinosaurs,27.0,4.5,Easy,4.7,4.7
31073,FI,21.899,blah,blahblah,Creator 3-in-1,7-12,223,Mythical Creatures,5.0,4.7,Easy,4.4,5.0
31056,FI,15.799,blah,blahblah,Creator 3-in-1,6-12,122,Green Cruiser,6.0,4.5,Easy,4.5,4.7
31057,FI,15.799,blah,blahblah,Creator 3-in-1,6-12,102,Air Blazer,1.0,4.0,Easy,4.0,4.0
31071,FI,15.799,blah,blahblah,Creator 3-in-1,6-12,109,Drone Explorer,1.0,5.0,Average,5.0,5.0
31072,FI,15.799,blah,blahblah,Creator 3-in-1,6-12,109,Extreme Engines,,,nan,,
10260,FI,219.539,blah,blahblah,Creator Expert,16+,2480,Downtown Diner,62.0,4.4,Challenging,4.6,4.3
10256,FI,487.939,blah,blahblah,Creator Expert,16+,5923,Taj Mahal,43.0,3.9,Challenging,4.8,4.5
10255,FI,341.539,blah,blahblah,Creator Expert,16+,4002,Assembly Square,99.0,4.7,Challenging,4.8,4.5
10214,FI,329.339,blah,blahblah,Creator Expert,16+,4295,Tower Bridge,228.0,4.2,Challenging,4.8,4.6
10253,FI,329.339,blah,blahblah,Creator Expert,16+,4163,Big Ben,64.0,3.7,Challenging,4.6,4.6
10257,FI,268.339,blah,blahblah,Creator Expert,16+,2670,Carousel,53.0,4.2,Challenging,4.4,4.2
10247,FI,243.939,blah,blahblah,Creator Expert,16+,2464,Ferris Wheel,91.0,4.9,Challenging,4.9,4.7
10243,FI,219.539,blah,blahblah,Creator Expert,16+,2469,Parisian Restaurant,202.0,4.7,Challenging,4.9,4.7
10246,FI,219.539,blah,blahblah,Creator Expert,16+,2262,Detective’s Office,177.0,4.4,Challenging,4.6,4.4
10251,FI,219.539,blah,blahblah,Creator Expert,16+,2382,Brick Bank,115.0,4.5,Challenging,4.7,4.2
10258,FI,170.73899999999998,blah,blahblah,Creator Expert,16+,1686,London Bus,53.0,4.1,Average,4.6,4.3
10220,FI,134.139,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,337.0,4.3,Challenging,4.7,4.5
10252,FI,134.139,blah,blahblah,Creator Expert,16+,1167,Volkswagen Beetle,66.0,4.5,Average,4.9,4.7
10242,FI,134.139,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,134.0,4.4,Average,4.7,4.5
10249,FI,97.539,blah,blahblah,Creator Expert,12+,898,Winter Toy Shop,142.0,3.9,Average,3.8,3.7
70922,FI,365.939,blah,blahblah,THE LEGO® BATMAN MOVIE,14+,3444,The Joker™ Manor,19.0,4.9,Challenging,5.0,4.9
76087,FI,170.73899999999998,blah,blahblah,DC Comics™ Super Heroes,9-14,955,Flying Fox: Batmobile Airlift Attack,13.0,4.1,Average,3.7,3.0
70921,FI,79.23899999999998,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,425,Harley Quinn™ Cannonball Attack,5.0,3.2,Average,3.2,2.6
76086,FI,73.139,blah,blahblah,DC Comics™ Super Heroes,7-14,622,Knightcrawler Tunnel Attack,6.0,5.0,Average,5.0,4.8
76097,FI,60.93899999999999,blah,blahblah,DC Comics™ Super Heroes,7-14,406,Lex Luthor™ Mech Takedown,5.0,5.0,Average,4.8,4.8
76098,FI,54.83900000000001,blah,blahblah,DC Comics™ Super Heroes,6-12,271,Speed Force Freeze Pursuit,6.0,4.5,Easy,4.8,4.5
70920,FI,54.83900000000001,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,293,Egghead™ Mech Food Fight,11.0,4.9,Average,4.7,4.6
70919,FI,48.739,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,267,The Justice League™ Anniversary Party,5.0,3.6,Easy,3.2,3.4
10753,FI,42.639,blah,blahblah,Juniors,4-7,151,The Joker™ Batcave Attack,1.0,5.0,Easy,5.0,5.0
76085,FI,36.539,blah,blahblah,DC Comics™ Super Heroes,6-12,197,Battle of Atlantis,9.0,3.9,Easy,4.2,3.9
70918,FI,36.539,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,198,The Bat-Dune Buggy,2.0,4.0,nan,4.5,4.0
76096,FI,36.539,blah,blahblah,DC Comics™ Super Heroes,6-12,199,Superman™ & Krypto™ Team-Up,1.0,5.0,Average,5.0,5.0
70923,FI,121.939,blah,blahblah,THE LEGO® BATMAN MOVIE,8-14,643,The Bat-Space Shuttle,9.0,4.4,Average,4.8,3.5
71040,FI,487.939,blah,blahblah,Disney™,16+,4080,The Disney Castle,171.0,4.5,Challenging,4.7,4.5
71042,FI,280.539,blah,blahblah,Disney™,14+,2294,Silent Mary,52.0,3.3,Average,4.5,4.3
41154,FI,121.939,blah,blahblah,Disney™,6-12,585,Cinderella's Dream Castle,3.0,4.3,Challenging,4.3,3.3
41148,FI,103.639,blah,blahblah,Disney™,6-12,701,Elsa's Magical Ice Palace,5.0,4.0,Average,4.0,3.8
41153,FI,73.139,blah,blahblah,Disney™,6-12,380,Ariel's Royal Celebration Boat,3.0,4.3,Average,4.3,3.3
41150,FI,60.93899999999999,blah,blahblah,Disney™,6-12,307,Moana’s Ocean Voyage,3.0,4.7,Easy,4.7,4.7
41146,FI,60.93899999999999,blah,blahblah,Disney™,6-12,350,Cinderella's Enchanted Evening,4.0,4.3,Average,4.8,4.3
41152,FI,60.93899999999999,blah,blahblah,Disney™,6-12,322,Sleeping Beauty's Fairytale Castle,3.0,4.7,Easy,4.3,4.3
10744,FI,48.739,blah,blahblah,Juniors,4-7,191,Thunder Hollow Crazy 8 Race,2.0,5.0,Average,5.0,4.5
41145,FI,42.639,blah,blahblah,Disney™,5-12,222,Ariel and the Magical Spell,2.0,5.0,Average,5.0,4.5
10743,FI,36.539,blah,blahblah,Juniors,4-7,116,Smokey's Garage,2.0,5.0,Easy,4.5,5.0
10736,FI,36.539,blah,blahblah,Juniors,4-7,94,Anna & Elsa's Frozen Playground,3.0,4.7,Average,4.7,4.7
41155,FI,30.439,blah,blahblah,Disney™,5-12,125,Elsa's Market Adventure,,,nan,,
10742,FI,30.439,blah,blahblah,Juniors,4-7,95,Willy's Butte Speed Training,2.0,2.5,Easy,3.0,3.0
41151,FI,21.899,blah,blahblah,Disney™,5-12,104,Mulan's Training Day,1.0,5.0,Average,5.0,5.0
10730,FI,15.799,blah,blahblah,Juniors,4-7,47,Lightning McQueen Speed Launcher,8.0,3.9,Very Easy,4.0,3.9
10733,FI,15.799,blah,blahblah,Juniors,4-7,62,Mater's Junkyard,3.0,4.3,Easy,4.7,5.0
10732,FI,15.799,blah,blahblah,Juniors,4-7,75,Guido and Luigi's Pit Stop,1.0,5.0,nan,5.0,5.0
10731,FI,15.799,blah,blahblah,Juniors,4-7,59,Cruz Ramirez Race Simulator,3.0,4.3,Easy,5.0,4.3
40307,FI,15.799,blah,blahblah,Disney™,6+,115,Castle Interior Kit,1.0,4.0,Easy,5.0,4.0
40388,FI,15.799,blah,blahblah,Disney™,6+,80,Mini-Doll Dress-Up Kit,1.0,5.0,Easy,5.0,5.0
10880,FI,42.639,blah,blahblah,DUPLO®,2-5,22,T. rex Tower,,,nan,,
10879,FI,30.439,blah,blahblah,DUPLO®,2-5,24,Gentle Giants Petting Zoo,1.0,,nan,5.0,
10508,FI,158.539,blah,blahblah,DUPLO®,2-5,134,Deluxe Train Set,22.0,4.6,Average,4.1,3.7
10805,FI,146.339,blah,blahblah,DUPLO®,2-5,163,Around the World,8.0,4.9,Easy,5.0,4.8
10840,FI,109.739,blah,blahblah,DUPLO®,2-5,106,Big Fair,1.0,4.0,Easy,5.0,4.0
10813,FI,91.439,blah,blahblah,DUPLO®,2-5,67,Big Construction Site,1.0,5.0,Average,5.0,5.0
10836,FI,91.439,blah,blahblah,DUPLO®,2-5,98,Town Square,,,nan,,
10869,FI,91.439,blah,blahblah,DUPLO®,2-5,104,Farm Adventures,,,nan,,
10507,FI,79.23899999999998,blah,blahblah,DUPLO®,2-5,52,My First Train Set,11.0,4.9,Easy,4.7,4.4
10846,FI,73.139,blah,blahblah,DUPLO®,2-5,28,Flo's Café,3.0,5.0,Easy,5.0,4.5
10841,FI,67.039,blah,blahblah,DUPLO®,2-5,61,Fun Family Fair,,,nan,,
10864,FI,67.039,blah,blahblah,DUPLO®,2-5,71,Large Playground Brick Box,,,nan,,
10835,FI,60.93899999999999,blah,blahblah,DUPLO®,2-5,69,Family House,,,nan,,
10844,FI,60.93899999999999,blah,blahblah,DUPLO®,2-5,70,Minnie Mouse Bow-tique,,,nan,,
10827,FI,48.739,blah,blahblah,DUPLO®,2-5,48,Mickey & Friends Beach House,3.0,5.0,Very Easy,5.0,5.0
10854,FI,48.739,blah,blahblah,DUPLO®,2-5,120,LEGO® DUPLO® Creative Box,,,nan,,
10857,FI,42.639,blah,blahblah,DUPLO®,2-5,31,Piston Cup Race,1.0,5.0,Easy,5.0,4.0
10823,FI,42.639,blah,blahblah,DUPLO®,2-5,28,Batwing Adventure,3.0,4.3,Average,4.3,3.3
10863,FI,42.639,blah,blahblah,DUPLO®,1½-3,34,My First Animal Brick Box,,,nan,,
10876,FI,42.639,blah,blahblah,DUPLO®,2-5,38,Spider-Man & Hulk Adventures,,,nan,,
10868,FI,42.639,blah,blahblah,DUPLO®,2-5,59,Farm Pony Stable,,,nan,,
10878,FI,42.639,blah,blahblah,DUPLO®,2-5,37,Rapunzel´s Tower,1.0,5.0,Very Easy,5.0,5.0
10572,FI,42.639,blah,blahblah,DUPLO®,1½-5,65,LEGO® DUPLO® All-in-One-Box-of-Fun,4.0,4.8,Very Easy,5.0,4.0
10592,FI,36.539,blah,blahblah,DUPLO®,2-5,26,Fire Truck,2.0,5.0,Very Easy,5.0,5.0
10597,FI,36.539,blah,blahblah,DUPLO®,2-5,24,Mickey & Minnie Birthday Parade,4.0,5.0,Easy,4.8,4.7
10834,FI,36.539,blah,blahblah,DUPLO®,2-5,57,Pizzeria,2.0,5.0,Average,5.0,5.0
10839,FI,36.539,blah,blahblah,DUPLO®,2-5,32,Shooting Gallery,,,nan,,
10865,FI,36.539,blah,blahblah,DUPLO®,1½-5,70,Fun Creations,,,nan,,
10871,FI,36.539,blah,blahblah,DUPLO®,2-5,29,Airport,,,nan,,
10812,FI,30.439,blah,blahblah,DUPLO®,2-5,26,Truck & Tracked Excavator,2.0,5.0,Average,5.0,5.0
10833,FI,30.439,blah,blahblah,DUPLO®,2-5,39,Preschool,2.0,5.0,Average,5.0,5.0
10867,FI,30.439,blah,blahblah,DUPLO®,2-5,26,Farmers' Market,,,nan,,
10845,FI,30.439,blah,blahblah,DUPLO®,1½-3,24,My First Carousel,6.0,2.2,Average,2.2,3.2
10856,FI,30.439,blah,blahblah,DUPLO®,2-5,23,Mater´s Shed,1.0,5.0,Easy,5.0,5.0
10877,FI,30.439,blah,blahblah,DUPLO®,2-5,19,Belle´s Tea Party,1.0,3.0,nan,4.0,4.0
10847,FI,24.339,blah,blahblah,DUPLO®,1½-3,23,Number Train,5.0,5.0,Easy,5.0,4.8
10816,FI,24.339,blah,blahblah,DUPLO®,1½-5,36,My First Cars and Trucks,6.0,4.8,Easy,5.0,4.7
10848,FI,24.339,blah,blahblah,DUPLO®,1½-3,80,My First Bricks,,,nan,,
10818,FI,24.339,blah,blahblah,DUPLO®,1½-5,29,My First Truck,,,nan,,
10861,FI,24.339,blah,blahblah,DUPLO®,1½-3,28,My First Emotions,,,nan,,
10843,FI,21.899,blah,blahblah,DUPLO®,2-5,15,Mickey Racer,,,nan,,
10832,FI,21.899,blah,blahblah,DUPLO®,2-5,19,Birthday Picnic,,,nan,,
10809,FI,21.899,blah,blahblah,DUPLO®,2-5,15,Police Patrol,1.0,3.0,Easy,4.0,3.0
10862,FI,21.899,blah,blahblah,DUPLO®,1½-3,41,My First Celebration,,,nan,,
2304,FI,21.899,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,15.0,4.4,Easy,4.0,3.3
10870,FI,15.799,blah,blahblah,DUPLO®,2-5,16,Farm Animals,,,nan,,
10838,FI,15.799,blah,blahblah,DUPLO®,2-5,15,Family Pets,2.0,5.0,Very Easy,5.0,5.0
10858,FI,15.799,blah,blahblah,DUPLO®,1½-3,18,My First Puzzle Pets,,,nan,,
10851,FI,6.039,blah,blahblah,DUPLO®,1½-3,6,My First Bus,,,nan,,
10860,FI,6.039,blah,blahblah,DUPLO®,1½-3,6,My First Race Car,,,nan,,
10859,FI,6.039,blah,blahblah,DUPLO®,1½-3,6,My First Ladybug,,,nan,,
41194,FI,91.439,blah,blahblah,Elves,9-12,646,Noctura's Tower & the Earth Fox Rescue,2.0,5.0,nan,4.5,3.0
41193,FI,60.93899999999999,blah,blahblah,Elves,8-12,451,Aira & the Song of the Wind Dragon,2.0,4.5,Average,5.0,4.5
41192,FI,42.639,blah,blahblah,Elves,8-12,360,Azari & the Fire Lion Capture,2.0,4.0,Average,4.0,3.5
41191,FI,36.539,blah,blahblah,Elves,7-12,205,Naida & the Water Turtle Ambush,2.0,5.0,Average,5.0,5.0
41190,FI,21.899,blah,blahblah,Elves,7-12,149,Emily Jones & the Eagle Getaway,2.0,5.0,Easy,5.0,5.0
41188,FI,103.639,blah,blahblah,Elves,8-12,695,Breakout from the Goblin King's Fortress,1.0,,nan,5.0,
41187,FI,73.139,blah,blahblah,Elves,8-12,460,Rosalyn's Healing Hideout,6.0,4.5,Average,4.3,4.2
41183,FI,42.639,blah,blahblah,Elves,8-12,339,The Goblin King's Evil Dragon,8.0,4.3,Average,4.3,4.4
41186,FI,30.439,blah,blahblah,Elves,7-12,145,Azari & the Goblin Forest Escape,2.0,5.0,Average,5.0,3.5
41130,FI,146.339,blah,blahblah,Friends,8-12,1124,Amusement Park Roller Coaster,17.0,4.8,Average,4.8,4.5
41318,FI,121.939,blah,blahblah,Friends,7-12,871,Heartlake Hospital,4.0,5.0,Average,4.8,4.0
41340,FI,103.639,blah,blahblah,Friends,6-12,722,Friendship House,7.0,4.6,Average,4.1,4.0
41314,FI,97.539,blah,blahblah,Friends,6-12,622,Stephanie's House,8.0,4.6,Average,4.1,3.3
41317,FI,97.539,blah,blahblah,Friends,7-12,603,Sunshine Catamaran,2.0,5.0,Challenging,4.5,5.0
41126,FI,97.539,blah,blahblah,Friends,6-12,575,Heartlake Riding Club,5.0,5.0,Average,5.0,5.0
41324,FI,85.339,blah,blahblah,Friends,8-12,585,Snow Resort Ski Lift,3.0,3.3,Average,3.7,3.7
41339,FI,79.23899999999998,blah,blahblah,Friends,7-12,488,Mia's Camper Van,,,nan,,
41313,FI,73.139,blah,blahblah,Friends,6-12,589,Heartlake Summer Pool,6.0,4.8,Easy,4.5,4.0
41338,FI,60.93899999999999,blah,blahblah,Friends,6-12,460,Stephanie's Sports Arena,1.0,4.0,Average,4.0,1.0
41320,FI,60.93899999999999,blah,blahblah,Friends,6-12,370,Heartlake Frozen Yogurt Shop,,,nan,,
41325,FI,60.93899999999999,blah,blahblah,Friends,6-12,326,Heartlake City Playground,3.0,4.0,Challenging,3.7,3.0
41323,FI,54.83900000000001,blah,blahblah,Friends,7-12,402,Snow Resort Chalet,4.0,5.0,Average,5.0,4.5
41335,FI,42.639,blah,blahblah,Friends,6-12,351,Mia's Tree House,2.0,5.0,Challenging,5.0,5.0
41336,FI,42.639,blah,blahblah,Friends,6-12,378,Emma's Art Café,3.0,4.7,Average,2.7,3.3
41322,FI,42.639,blah,blahblah,Friends,6-12,307,Snow Resort Ice Rink,2.0,5.0,Average,4.5,4.5
41316,FI,42.639,blah,blahblah,Friends,6-12,309,Andrea's Speedboat Transporter,1.0,5.0,Easy,5.0,5.0
41311,FI,42.639,blah,blahblah,Friends,6-12,289,Heartlake Pizzeria,7.0,3.8,Easy,4.1,3.7
41319,FI,36.539,blah,blahblah,Friends,6-12,246,Snow Resort Hot Chocolate Van,3.0,5.0,Easy,4.0,4.0
41334,FI,36.539,blah,blahblah,Friends,6-12,229,Andrea's Park Performance,1.0,5.0,Average,5.0,5.0
41333,FI,30.439,blah,blahblah,Friends,6-12,223,Olivia's Mission Vehicle,1.0,5.0,nan,5.0,5.0
41332,FI,30.439,blah,blahblah,Friends,6-12,210,Emma's Art Stand,,,nan,,
10749,FI,30.439,blah,blahblah,Juniors,4-7,115,Mia's Organic Food Market,,,nan,,
41315,FI,30.439,blah,blahblah,Friends,6-12,186,Heartlake Surf Shop,4.0,5.0,Easy,4.5,4.8
41329,FI,21.899,blah,blahblah,Friends,6-12,163,Olivia's Deluxe Bedroom,1.0,5.0,Easy,4.0,2.0
41330,FI,21.899,blah,blahblah,Friends,6-12,119,Stephanie's Soccer Practice,,,nan,,
40171,FI,18.239,blah,blahblah,Friends,6+,249,LEGO® Friends Buildable Hedgehog Storage,2.0,5.0,Average,5.0,5.0
10748,FI,15.799,blah,blahblah,Juniors,4-7,67,Emma's Pet Party,2.0,5.0,Very Easy,5.0,4.0
41328,FI,15.799,blah,blahblah,Friends,6-12,95,Stephanie's Bedroom,2.0,4.5,Easy,5.0,5.0
41327,FI,15.799,blah,blahblah,Friends,6-12,86,Mia's Bedroom,3.0,2.3,Average,3.0,2.7
75827,FI,487.939,blah,blahblah,Ghostbusters™,16+,4634,Firehouse Headquarters,130.0,4.7,Challenging,4.8,4.7
21313,FI,97.539,blah,blahblah,Ideas,12+,962,Ship in a Bottle,83.0,3.7,Average,4.5,4.2
21310,FI,219.539,blah,blahblah,Ideas,12+,2049,Old Fishing Store,79.0,4.8,Average,5.0,4.7
21309,FI,170.73899999999998,blah,blahblah,Ideas,14+,1969,LEGO® NASA Apollo Saturn V,367.0,4.6,Challenging,4.9,4.9
21308,FI,73.139,blah,blahblah,Ideas,9+,496,Adventure Time™,23.0,3.6,Easy,3.3,2.7
21312,FI,36.539,blah,blahblah,Ideas,10+,231,Women of NASA,33.0,4.4,Easy,4.6,4.5
21314,FI,48.739,blah,blahblah,Ideas,10+,230,TRON: Legacy,30.0,4.1,Easy,4.4,3.7
10758,FI,73.139,blah,blahblah,Juniors,4-7,150,T. rex Breakout,,,nan,,
10757,FI,42.639,blah,blahblah,Juniors,4-7,85,Raptor Rescue Truck,,,nan,,
10760,FI,42.639,blah,blahblah,Juniors,4-7,149,Underminer Bank Heist,,,nan,,
10759,FI,36.539,blah,blahblah,Juniors,4-7,95,Elastigirl's Rooftop Pursuit,,,nan,,
10756,FI,32.879,blah,blahblah,Juniors,4-7,84,Pteranodon Escape,,,nan,,
10745,FI,73.139,blah,blahblah,Juniors,5-8,266,Florida 500 Final Race,1.0,5.0,Challenging,5.0,5.0
10734,FI,42.639,blah,blahblah,Juniors,4-7,175,Demolition Site,2.0,5.0,nan,5.0,4.0
10754,FI,32.879,blah,blahblah,Juniors,4-7,125,Spider-Man vs. Scorpion Street Showdown,1.0,5.0,nan,4.0,4.0
10746,FI,30.439,blah,blahblah,Juniors,4-7,100,Mia's Farm Suitcase,2.0,5.0,Easy,5.0,4.5
10739,FI,30.439,blah,blahblah,Juniors,4-7,108,Shark Attack,2.0,4.5,Easy,4.5,4.0
10740,FI,30.439,blah,blahblah,Juniors,4-7,110,Fire Patrol Suitcase,1.0,,Easy,4.0,
10755,FI,30.439,blah,blahblah,Juniors,4-7,131,Zane's Ninja Boat Pursuit,,,nan,,
10737,FI,21.899,blah,blahblah,Juniors,4-7,63,Batman™ vs. Mr. Freeze™,2.0,4.0,Easy,4.5,4.0
10738,FI,21.899,blah,blahblah,Juniors,4-7,67,Snow White's Forest Cottage,2.0,5.0,Average,5.0,5.0
10761,FI,48.739,blah,blahblah,Juniors,4-7,178,The Great Home Escape,,,nan,,
75930,FI,195.139,blah,blahblah,Indoraptor Rampage at Lockwood Estate,8-12,1019,Indoraptor Rampage at Lockwood Estate,2.0,5.0,Easy,5.0,4.0
75929,FI,121.939,blah,blahblah,Carnotaurus Gyrosphere Escape,7-12,577,Carnotaurus Gyrosphere Escape,1.0,,nan,5.0,
75933,FI,103.639,blah,blahblah,T. rex Transport,7-12,609,T. rex Transport,,,nan,,
75932,FI,73.139,blah,blahblah,Jurassic Park Velociraptor Chase,6-12,360,Jurassic Park Velociraptor Chase,4.0,4.8,Average,5.0,4.3
75931,FI,73.139,blah,blahblah,Dilophosaurus Outpost Attack,7-12,289,Dilophosaurus Outpost Attack,1.0,3.0,Easy,4.0,3.0
75928,FI,73.139,blah,blahblah,Blue's Helicopter Pursuit,7-12,397,Blue's Helicopter Pursuit,,,nan,,
75927,FI,60.93899999999999,blah,blahblah,Stygimoloch Breakout,6-12,222,Stygimoloch Breakout,2.0,4.5,Average,5.0,4.5
75926,FI,36.539,blah,blahblah,Pteranodon Chase,6-12,126,Pteranodon Chase,1.0,3.0,Easy,4.0,2.0
76105,FI,195.139,blah,blahblah,Marvel Super Heroes,14+,1363,The Hulkbuster: Ultron Edition,52.0,3.2,Average,3.8,4.0
76108,FI,146.339,blah,blahblah,Marvel Super Heroes,8-14,1004,Sanctum Sanctorum Showdown,7.0,4.8,Average,5.0,4.8
76107,FI,121.939,blah,blahblah,Marvel Super Heroes,8-14,674,Thanos: Ultimate Battle,17.0,4.9,Average,4.7,4.2
76103,FI,60.93899999999999,blah,blahblah,Marvel Super Heroes,7-14,416,Corvus Glaive Thresher Attack,3.0,3.7,Average,4.0,3.7
